run_id,timestamp_utc,host,os_kernel,cpu_model,cpu_microcode,ram_bytes,compiler_name,compiler_version,compiler_flags,library_name,library_commit,algorithm_name,turbo_scaling,rng_source,workspace_commit,bench_command,iterations,warmup_runs,measurement_runs,operation,param_set,message_size,run_index,total_ns,avg_ns,throughput_ops_per_s
20260204T184836Z-7820,2026-02-04T18:48:36Z,andreis-MacBook-Pro.local,Darwin 25.1.0 arm64,Apple M1 Pro,unknown,17179869184,rustc,rustc 1.87.0-nightly (f4a216d28 2025-03-02),none,lms-signature,unknown,LMS,unknown,unknown,8a0b9fc,true,1,0,1,keygen,LMS_SHA256_M32_H5+LMOTS_SHA256_N32_W4,32,1,29249024,29249024,34.189
20260204T184836Z-7820,2026-02-04T18:48:36Z,andreis-MacBook-Pro.local,Darwin 25.1.0 arm64,Apple M1 Pro,unknown,17179869184,rustc,rustc 1.87.0-nightly (f4a216d28 2025-03-02),none,lms-signature,unknown,LMS,unknown,unknown,8a0b9fc,true,1,0,1,sign,LMS_SHA256_M32_H5+LMOTS_SHA256_N32_W4,32,1,30309888,30309888,32.993
20260204T184836Z-7820,2026-02-04T18:48:36Z,andreis-MacBook-Pro.local,Darwin 25.1.0 arm64,Apple M1 Pro,unknown,17179869184,rustc,rustc 1.87.0-nightly (f4a216d28 2025-03-02),none,lms-signature,unknown,LMS,unknown,unknown,8a0b9fc,true,1,0,1,verify,LMS_SHA256_M32_H5+LMOTS_SHA256_N32_W4,32,1,30209024,30209024,33.103
