run_id,timestamp_utc,host,os_kernel,cpu_model,cpu_microcode,ram_bytes,compiler_name,compiler_version,compiler_flags,library_name,library_commit,algorithm_name,turbo_scaling,rng_source,workspace_commit,bench_command,iterations,warmup_runs,measurement_runs,operation,param_set,message_size,run_index,total_ns,avg_ns,throughput_ops_per_s
20260204T202253Z-28130,2026-02-04T20:22:53Z,andreis-MacBook-Pro.local,Darwin 25.1.0 arm64,Apple M1 Pro,unknown,17179869184,rustc,rustc 1.87.0-nightly (f4a216d28 2025-03-02),none,gravity-rs,unknown,SPHINCS (original),unknown,unknown,da8f5c2,true,1,0,1,keygen,SPHINCS-256f,32,1,30496000,30496000,32.791
20260204T202253Z-28130,2026-02-04T20:22:53Z,andreis-MacBook-Pro.local,Darwin 25.1.0 arm64,Apple M1 Pro,unknown,17179869184,rustc,rustc 1.87.0-nightly (f4a216d28 2025-03-02),none,gravity-rs,unknown,SPHINCS (original),unknown,unknown,da8f5c2,true,1,0,1,sign,SPHINCS-256f,32,1,30488832,30488832,32.799
20260204T202253Z-28130,2026-02-04T20:22:53Z,andreis-MacBook-Pro.local,Darwin 25.1.0 arm64,Apple M1 Pro,unknown,17179869184,rustc,rustc 1.87.0-nightly (f4a216d28 2025-03-02),none,gravity-rs,unknown,SPHINCS (original),unknown,unknown,da8f5c2,true,1,0,1,verify,SPHINCS-256f,32,1,32238080,32238080,31.019
